Date,Count,country,Type
2004-03-04,0.0,Angola,In-Land
2004-04-04,0.0,Angola,In-Land
2004-05-04,0.0,Angola,In-Land
2004-06-04,1.0,Angola,In-Land
2004-07-04,1.0,Angola,In-Land
2004-08-04,0.0,Angola,In-Land
2004-09-04,0.0,Angola,In-Land
2004-10-04,1.0,Angola,In-Land
2004-11-04,0.0,Angola,In-Land
2004-12-01,0.0,Angola,In-Land
2005-01-05,1.0,Angola,In-Land
2005-02-05,1.0,Angola,In-Land
2005-03-05,0.0,Angola,In-Land
2005-04-01,0.0,Angola,In-Land
2005-05-05,0.0,Angola,In-Land
2005-06-05,0.0,Angola,In-Land
2005-07-05,0.0,Angola,In-Land
2005-08-05,0.0,Angola,In-Land
2005-09-05,0.0,Angola,In-Land
2005-10-05,0.0,Angola,In-Land
2005-11-05,0.0,Angola,In-Land
2005-12-01,0.0,Angola,In-Land
2006-01-06,0.0,Angola,In-Land
2006-02-06,0.0,Angola,In-Land
2006-03-06,0.0,Angola,In-Land
2006-04-06,0.0,Angola,In-Land
2006-05-06,0.0,Angola,In-Land
2006-06-06,0.0,Angola,In-Land
2006-07-06,0.0,Angola,In-Land
2006-08-06,0.0,Angola,In-Land
2006-09-06,0.0,Angola,In-Land
2006-10-06,0.0,Angola,In-Land
2006-11-06,0.0,Angola,In-Land
2006-12-06,0.0,Angola,In-Land
2007-01-06,3.0,Angola,In-Land
2007-02-06,3.0,Angola,In-Land
2007-03-06,3.0,Angola,In-Land
2007-04-06,3.0,Angola,In-Land
2007-05-06,0.0,Angola,In-Land
2007-06-06,0.0,Angola,In-Land
2007-07-06,0.0,Angola,In-Land
2007-08-07,0.0,Angola,In-Land
2007-09-08,0.0,Angola,In-Land
2007-10-10,0.0,Angola,In-Land
2007-11-07,0.0,Angola,In-Land
2007-12-01,2.0,Angola,In-Land
2008-01-01,1.0,Angola,In-Land
2008-02-07,0.0,Angola,In-Land
2008-03-07,0.0,Angola,In-Land
2008-04-07,1.0,Angola,In-Land
2008-05-07,0.0,Angola,In-Land
2008-06-08,0.0,Angola,In-Land
2008-07-10,1.0,Angola,In-Land
2008-08-11,1.0,Angola,In-Land
2008-09-12,0.0,Angola,In-Land
2008-10-14,0.0,Angola,In-Land
2008-11-15,0.0,Angola,In-Land
2008-12-17,0.0,Angola,In-Land
2009-01-18,0.0,Angola,In-Land
2009-02-09,0.0,Angola,In-Land
2009-03-03,0.0,Angola,In-Land
2009-04-01,0.0,Angola,In-Land
2009-05-16,0.0,Angola,In-Land
2009-06-22,0.0,Angola,In-Land
2009-07-09,0.0,Angola,In-Land
2009-08-09,0.0,Angola,In-Land
2009-09-09,0.0,Angola,In-Land
2009-10-09,0.0,Angola,In-Land
2009-11-09,0.0,Angola,In-Land
2009-12-09,2.0,Angola,In-Land
2010-01-09,1.0,Angola,In-Land
2010-02-09,0.0,Angola,In-Land
2010-03-10,0.0,Angola,In-Land
2010-04-10,0.0,Angola,In-Land
2010-05-10,0.0,Angola,In-Land
2010-06-10,0.0,Angola,In-Land
2010-07-10,0.0,Angola,In-Land
2010-08-10,1.0,Angola,In-Land
2010-09-10,1.0,Angola,In-Land
2010-10-10,0.0,Angola,In-Land
2010-11-10,1.0,Angola,In-Land
2010-12-10,0.0,Angola,In-Land
2011-01-11,0.0,Angola,In-Land
2011-02-11,0.0,Angola,In-Land
2011-03-11,0.0,Angola,In-Land
2011-04-11,0.0,Angola,In-Land
2011-05-07,0.0,Angola,In-Land
2011-06-02,0.0,Angola,In-Land
2011-07-11,0.0,Angola,In-Land
2011-08-11,0.0,Angola,In-Land
2011-09-11,0.0,Angola,In-Land
2011-10-11,0.0,Angola,In-Land
2011-11-11,1.0,Angola,In-Land
2011-12-11,1.0,Angola,In-Land
2012-01-12,1.0,Angola,In-Land
2012-02-13,1.0,Angola,In-Land
2012-03-16,1.0,Angola,In-Land
2012-04-17,2.0,Angola,In-Land
2012-05-18,2.0,Angola,In-Land
2012-06-18,1.0,Angola,In-Land
2012-07-19,0.0,Angola,In-Land
2012-08-20,0.0,Angola,In-Land
2012-09-20,0.0,Angola,In-Land
2012-10-17,0.0,Angola,In-Land
2012-11-17,0.0,Angola,In-Land
2012-12-17,0.0,Angola,In-Land
2013-01-18,0.0,Angola,In-Land
2013-02-18,0.0,Angola,In-Land
2013-03-18,0.0,Angola,In-Land
2013-04-17,0.0,Angola,In-Land
2013-05-18,0.0,Angola,In-Land
2013-06-18,0.0,Angola,In-Land
2013-07-18,0.0,Angola,In-Land
2013-08-18,0.0,Angola,In-Land
2013-09-18,1.0,Angola,In-Land
2013-10-18,1.0,Angola,In-Land
2013-11-18,0.0,Angola,In-Land
2013-12-13,0.0,Angola,In-Land
2014-01-07,0.0,Angola,In-Land
2014-02-28,1.0,Angola,In-Land
2014-03-28,0.0,Angola,In-Land
2014-04-25,1.0,Angola,In-Land
2014-05-30,1.0,Angola,In-Land
2014-06-30,1.0,Angola,In-Land
2014-07-30,0.0,Angola,In-Land
2014-08-28,0.0,Angola,In-Land
2014-09-26,0.0,Angola,In-Land
2014-10-31,0.0,Angola,In-Land
2014-11-30,0.0,Angola,In-Land
2014-12-30,0.0,Angola,In-Land
2015-01-01,0.0,Angola,In-Land
2015-02-01,0.0,Angola,In-Land
2015-03-01,0.0,Angola,In-Land
2015-04-01,0.0,Angola,In-Land
2015-05-01,0.0,Angola,In-Land
2015-06-01,0.0,Angola,In-Land
2015-07-01,0.0,Angola,In-Land
2015-08-01,0.0,Angola,In-Land
2015-09-01,0.0,Angola,In-Land
2015-10-01,0.0,Angola,In-Land
2015-11-01,0.0,Angola,In-Land
2015-12-01,0.0,Angola,In-Land
